,model,enrich,p,target,seed
1375,rf,6.64211982572874,0.1,PKM2,7.0
1376,rf,42.27941037065124,0.01,PKM2,8.0
1377,rf,6.861090808994523,0.1,PKM2,8.0
1378,rf,40.09254431699687,0.01,PKM2,9.0
1379,rf,6.861090808994523,0.1,PKM2,9.0
1380,rf,18.107019562715767,0.01,MAPK1,0.0
1381,rf,4.284352877110183,0.1,MAPK1,0.0
1382,rf,16.81366102252178,0.01,MAPK1,1.0
1383,rf,4.673839502302018,0.1,MAPK1,1.0
1384,rf,18.107019562715767,0.01,MAPK1,2.0
1385,rf,4.154524002046238,0.1,MAPK1,2.0
1386,rf,12.93358540193983,0.01,MAPK1,3.0
1387,rf,4.673839502302018,0.1,MAPK1,3.0
1388,rf,16.81366102252178,0.01,MAPK1,4.0
1389,rf,4.8036683773659625,0.1,MAPK1,4.0
1390,rf,18.107019562715767,0.01,MAPK1,5.0
1391,rf,4.0246951269822935,0.1,MAPK1,5.0
1392,rf,19.400378102909748,0.01,MAPK1,6.0
1393,rf,4.154524002046238,0.1,MAPK1,6.0
1394,rf,15.520302482327798,0.01,MAPK1,7.0
1395,rf,4.0246951269822935,0.1,MAPK1,7.0
1396,rf,15.520302482327798,0.01,MAPK1,8.0
1397,rf,4.284352877110183,0.1,MAPK1,8.0
1398,rf,18.107019562715767,0.01,MAPK1,9.0
1399,rf,3.7650373768544037,0.1,MAPK1,9.0
1400,rf,33.313580246913574,0.01,OPRK1,0.0
1401,rf,3.333333333333333,0.1,OPRK1,0.0
1402,rf,33.313580246913574,0.01,OPRK1,1.0
1403,rf,3.333333333333333,0.1,OPRK1,1.0
1404,rf,33.313580246913574,0.01,OPRK1,2.0
1405,rf,3.333333333333333,0.1,OPRK1,2.0
1406,rf,33.313580246913574,0.01,OPRK1,3.0
1407,rf,3.333333333333333,0.1,OPRK1,3.0
1408,rf,33.313580246913574,0.01,OPRK1,4.0
1409,rf,3.333333333333333,0.1,OPRK1,4.0
1410,rf,33.313580246913574,0.01,OPRK1,5.0
1411,rf,3.333333333333333,0.1,OPRK1,5.0
1412,rf,33.313580246913574,0.01,OPRK1,6.0
1413,rf,3.333333333333333,0.1,OPRK1,6.0
1414,rf,33.313580246913574,0.01,OPRK1,7.0
1415,rf,3.333333333333333,0.1,OPRK1,7.0
1416,rf,33.313580246913574,0.01,OPRK1,8.0
1417,rf,3.333333333333333,0.1,OPRK1,8.0
1418,rf,33.313580246913574,0.01,OPRK1,9.0
1419,rf,5.0,0.1,OPRK1,9.0
1420,rf,22.44537539786557,0.01,KAT2A,0.0
1421,rf,3.877373130695104,0.1,KAT2A,0.0
1422,rf,26.526352742932037,0.01,KAT2A,1.0
1423,rf,4.081445400731689,0.1,KAT2A,1.0
1424,rf,22.44537539786557,0.01,KAT2A,2.0
1425,rf,3.4692285906219356,0.1,KAT2A,2.0
1426,rf,22.44537539786557,0.01,KAT2A,3.0
1427,rf,4.081445400731689,0.1,KAT2A,3.0
1428,rf,24.485864070398804,0.01,KAT2A,4.0
1429,rf,4.2855176707682725,0.1,KAT2A,4.0
1430,rf,26.526352742932037,0.01,KAT2A,5.0
1431,rf,3.877373130695104,0.1,KAT2A,5.0
1432,rf,26.526352742932037,0.01,KAT2A,6.0
1433,rf,4.693662210841442,0.1,KAT2A,6.0
1434,rf,24.485864070398804,0.01,KAT2A,7.0
1435,rf,4.081445400731689,0.1,KAT2A,7.0
1436,rf,26.526352742932037,0.01,KAT2A,8.0
1437,rf,4.081445400731689,0.1,KAT2A,8.0
1438,rf,20.404886725332336,0.01,KAT2A,9.0
1439,rf,4.081445400731689,0.1,KAT2A,9.0
1440,rf,29.05421686746988,0.01,MTORC1,0.0
1441,rf,5.415356711003627,0.1,MTORC1,0.0
1442,rf,24.903614457831324,0.01,MTORC1,1.0
1443,rf,4.165659008464329,0.1,MTORC1,1.0
1444,rf,29.05421686746988,0.01,MTORC1,2.0
1445,rf,3.7490931076178957,0.1,MTORC1,2.0
1446,rf,29.05421686746988,0.01,MTORC1,3.0
1447,rf,5.415356711003627,0.1,MTORC1,3.0
1448,rf,33.20481927710843,0.01,MTORC1,4.0
1449,rf,5.83192261185006,0.1,MTORC1,4.0
1450,rf,29.05421686746988,0.01,MTORC1,5.0
1451,rf,4.165659008464329,0.1,MTORC1,5.0
1452,rf,29.05421686746988,0.01,MTORC1,6.0
1453,rf,4.998790810157194,0.1,MTORC1,6.0
1454,rf,29.05421686746988,0.01,MTORC1,7.0
1455,rf,3.332527206771463,0.1,MTORC1,7.0
1456,rf,29.05421686746988,0.01,MTORC1,8.0
1457,rf,4.998790810157194,0.1,MTORC1,8.0
1458,rf,33.20481927710843,0.01,MTORC1,9.0
1459,rf,4.165659008464329,0.1,MTORC1,9.0
1460,rf,61.8671679197995,0.01,GBA,0.0
1461,rf,6.666216581150419,0.1,GBA,0.0
1462,rf,61.8671679197995,0.01,GBA,1.0
1463,rf,7.380454071987964,0.1,GBA,1.0
1464,rf,54.72864854443802,0.01,GBA,2.0
1465,rf,7.142374908375449,0.1,GBA,2.0
1466,rf,61.8671679197995,0.01,GBA,3.0
1467,rf,7.142374908375449,0.1,GBA,3.0
1468,rf,61.8671679197995,0.01,GBA,4.0
1469,rf,7.618533235600478,0.1,GBA,4.0
1470,rf,59.487661461345674,0.01,GBA,5.0
1471,rf,6.428137417537904,0.1,GBA,5.0
1472,rf,54.72864854443802,0.01,GBA,6.0
1473,rf,6.904295744762933,0.1,GBA,6.0
1474,rf,57.10815500289184,0.01,GBA,7.0
1475,rf,7.380454071987964,0.1,GBA,7.0
1476,rf,57.10815500289184,0.01,GBA,8.0
1477,rf,6.666216581150419,0.1,GBA,8.0
1478,rf,61.8671679197995,0.01,GBA,9.0
1479,rf,6.904295744762933,0.1,GBA,9.0
1480,rf,43.445454545454545,0.01,TP53,0.0
1481,rf,6.947663551401869,0.1,TP53,0.0
1482,rf,38.618181818181824,0.01,TP53,1.0
1483,rf,5.4588785046728985,0.1,TP53,1.0
1484,rf,38.618181818181824,0.01,TP53,2.0
1485,rf,6.45140186915888,0.1,TP53,2.0
1486,rf,43.445454545454545,0.01,TP53,3.0
1487,rf,5.955140186915888,0.1,TP53,3.0
1488,rf,43.445454545454545,0.01,TP53,4.0
1489,rf,6.45140186915888,0.1,TP53,4.0
1490,rf,43.445454545454545,0.01,TP53,5.0
1491,rf,4.962616822429907,0.1,TP53,5.0
1492,rf,38.618181818181824,0.01,TP53,6.0
1493,rf,5.955140186915888,0.1,TP53,6.0
1494,rf,38.618181818181824,0.01,TP53,7.0
1495,rf,6.45140186915888,0.1,TP53,7.0
1496,rf,43.445454545454545,0.01,TP53,8.0
1497,rf,6.45140186915888,0.1,TP53,8.0
1498,rf,43.445454545454545,0.01,TP53,9.0
1499,rf,5.955140186915888,0.1,TP53,9.0
1500,mlp,41.27789447972643,0.01,FEN1,0.0
1501,mlp,6.412538798054597,0.1,FEN1,0.0
1502,mlp,40.191634098681,0.01,FEN1,1.0
1503,mlp,6.52122589632671,0.1,FEN1,1.0
1504,mlp,44.536675622862724,0.01,FEN1,2.0
1505,mlp,6.738600092870933,0.1,FEN1,2.0
1506,mlp,40.191634098681,0.01,FEN1,3.0
1507,mlp,6.195164601510374,0.1,FEN1,3.0
1508,mlp,41.27789447972643,0.01,FEN1,4.0
1509,mlp,6.303851699782486,0.1,FEN1,4.0
1510,mlp,42.36415486077186,0.01,FEN1,5.0
1511,mlp,6.195164601510374,0.1,FEN1,5.0
1512,mlp,42.36415486077186,0.01,FEN1,6.0
1513,mlp,6.412538798054597,0.1,FEN1,6.0
1514,mlp,40.191634098681,0.01,FEN1,7.0
1515,mlp,6.847287191143046,0.1,FEN1,7.0
1516,mlp,34.760332193453834,0.01,FEN1,8.0
1517,mlp,6.303851699782486,0.1,FEN1,8.0
1518,mlp,41.27789447972643,0.01,FEN1,9.0
1519,mlp,6.303851699782486,0.1,FEN1,9.0
1520,mlp,36.44776756090625,0.01,PKM2,0.0
1521,mlp,5.83922622042087,0.1,PKM2,0.0
1522,mlp,37.905678263342494,0.01,PKM2,1.0
1523,mlp,5.83922622042087,0.1,PKM2,1.0
1524,mlp,37.905678263342494,0.01,PKM2,2.0
1525,mlp,6.131187531441914,0.1,PKM2,2.0
1526,mlp,33.53194615603375,0.01,PKM2,3.0
1527,mlp,6.350158514707696,0.1,PKM2,3.0
1528,mlp,33.53194615603375,0.01,PKM2,4.0
1529,mlp,6.058197203686653,0.1,PKM2,4.0
1530,mlp,36.44776756090625,0.01,PKM2,5.0
1531,mlp,5.620255237155088,0.1,PKM2,5.0
1532,mlp,30.616124751161248,0.01,PKM2,6.0
1533,mlp,6.204177859197175,0.1,PKM2,6.0
1534,mlp,36.44776756090625,0.01,PKM2,7.0
1535,mlp,6.350158514707696,0.1,PKM2,7.0
1536,mlp,32.074035453597496,0.01,PKM2,8.0
1537,mlp,6.350158514707696,0.1,PKM2,8.0
1538,mlp,21.86866053654375,0.01,PKM2,9.0
1539,mlp,5.693245564910348,0.1,PKM2,9.0
1540,mlp,12.38293240850059,0.01,ALDH1,0.0
1541,mlp,4.37427666023698,0.1,ALDH1,0.0
1542,mlp,13.275396005509641,0.01,ALDH1,1.0
1543,mlp,4.876425766641735,0.1,ALDH1,1.0
1544,mlp,14.558312426210152,0.01,ALDH1,2.0
1545,mlp,5.110762016297287,0.1,ALDH1,2.0
1546,mlp,15.00454422471468,0.01,ALDH1,3.0
1547,mlp,5.155397492422154,0.1,ALDH1,3.0
1548,mlp,14.558312426210152,0.01,ALDH1,4.0
1549,mlp,4.9099023737353855,0.1,ALDH1,4.0
1550,mlp,14.725649350649352,0.01,ALDH1,5.0
1551,mlp,4.89316407018856,0.1,ALDH1,5.0
1552,mlp,14.000522678079495,0.01,ALDH1,6.0
1553,mlp,4.820631421485651,0.1,ALDH1,6.0
1554,mlp,14.502533451397088,0.01,ALDH1,7.0
1555,mlp,4.887584635672952,0.1,ALDH1,7.0
1556,mlp,14.558312426210152,0.01,ALDH1,8.0
1557,mlp,4.8652668976105184,0.1,ALDH1,8.0
1558,mlp,14.502533451397088,0.01,ALDH1,9.0
1559,mlp,4.803893117938826,0.1,ALDH1,9.0
1560,mlp,33.47213715841167,0.01,VDR,0.0
1561,mlp,5.701229446360506,0.1,VDR,0.0
1562,mlp,35.73376804749354,0.01,VDR,1.0
1563,mlp,6.334699384845007,0.1,VDR,1.0
1564,mlp,28.948875380247934,0.01,VDR,2.0
1565,mlp,6.017964415602757,0.1,VDR,2.0
1566,mlp,37.54307275875903,0.01,VDR,3.0
1567,mlp,6.334699384845007,0.1,VDR,3.0
1568,mlp,37.090746580942664,0.01,VDR,4.0
1569,mlp,5.9274687101049714,0.1,VDR,4.0
1570,mlp,24.877939779900565,0.01,VDR,5.0
1571,mlp,5.9274687101049714,0.1,VDR,5.0
1572,mlp,28.04422302461518,0.01,VDR,6.0
1573,mlp,6.289451532096114,0.1,VDR,6.0
1574,mlp,37.995398936575405,0.01,VDR,7.0
1575,mlp,6.244203679347222,0.1,VDR,7.0
1576,mlp,26.234918313349688,0.01,VDR,8.0
1577,mlp,5.882220857356078,0.1,VDR,8.0
1578,mlp,30.30585391369705,0.01,VDR,9.0
1579,mlp,5.520238035364935,0.1,VDR,9.0
1580,mlp,26.15680473372781,0.01,ESR1_ant,0.0
1581,mlp,4.589945487583283,0.1,ESR1_ant,0.0
1582,mlp,26.15680473372781,0.01,ESR1_ant,1.0
1583,mlp,4.207450030284676,0.1,ESR1_ant,1.0
1584,mlp,29.893491124260358,0.01,ESR1_ant,2.0
1585,mlp,4.207450030284676,0.1,ESR1_ant,2.0
1586,mlp,26.15680473372781,0.01,ESR1_ant,3.0
1587,mlp,3.442459115687462,0.1,ESR1_ant,3.0
1588,mlp,29.893491124260358,0.01,ESR1_ant,4.0
1589,mlp,4.97244094488189,0.1,ESR1_ant,4.0
1590,mlp,3.7366863905325447,0.01,ESR1_ant,5.0
1591,mlp,3.8249545729860692,0.1,ESR1_ant,5.0
1592,mlp,33.6301775147929,0.01,ESR1_ant,6.0
1593,mlp,4.207450030284676,0.1,ESR1_ant,6.0
1594,mlp,33.6301775147929,0.01,ESR1_ant,7.0
1595,mlp,3.8249545729860692,0.1,ESR1_ant,7.0
1596,mlp,33.6301775147929,0.01,ESR1_ant,8.0
1597,mlp,4.207450030284676,0.1,ESR1_ant,8.0
1598,mlp,26.15680473372781,0.01,ESR1_ant,9.0
1599,mlp,4.207450030284676,0.1,ESR1_ant,9.0
1600,mlp,29.05421686746988,0.01,MTORC1,0.0
1601,mlp,5.415356711003627,0.1,MTORC1,0.0
1602,mlp,24.903614457831324,0.01,MTORC1,1.0
1603,mlp,2.91596130592503,0.1,MTORC1,1.0
1604,mlp,20.753012048192772,0.01,MTORC1,2.0
1605,mlp,3.7490931076178957,0.1,MTORC1,2.0
1606,mlp,20.753012048192772,0.01,MTORC1,3.0
1607,mlp,3.7490931076178957,0.1,MTORC1,3.0
1608,mlp,24.903614457831324,0.01,MTORC1,4.0
1609,mlp,3.7490931076178957,0.1,MTORC1,4.0
1610,mlp,20.753012048192772,0.01,MTORC1,5.0
1611,mlp,3.7490931076178957,0.1,MTORC1,5.0
1612,mlp,20.753012048192772,0.01,MTORC1,6.0
1613,mlp,3.7490931076178957,0.1,MTORC1,6.0
1614,mlp,24.903614457831324,0.01,MTORC1,7.0
1615,mlp,4.582224909310761,0.1,MTORC1,7.0
1616,mlp,20.753012048192772,0.01,MTORC1,8.0
1617,mlp,3.7490931076178957,0.1,MTORC1,8.0
1618,mlp,16.602409638554214,0.01,MTORC1,9.0
1619,mlp,3.7490931076178957,0.1,MTORC1,9.0
1620,mlp,0.0,0.01,IDH1,0.0
1621,mlp,0.9999116315033691,0.1,IDH1,0.0
1622,mlp,0.0,0.01,IDH1,1.0
1623,mlp,1.9998232630067383,0.1,IDH1,1.0
1624,mlp,0.0,0.01,IDH1,2.0
1625,mlp,1.9998232630067383,0.1,IDH1,2.0
1626,mlp,9.991390728476823,0.01,IDH1,3.0
1627,mlp,2.999734894510107,0.1,IDH1,3.0
1628,mlp,0.0,0.01,IDH1,4.0
1629,mlp,0.9999116315033691,0.1,IDH1,4.0
1630,mlp,9.991390728476823,0.01,IDH1,5.0
1631,mlp,1.9998232630067383,0.1,IDH1,5.0
1632,mlp,0.0,0.01,IDH1,6.0
1633,mlp,1.9998232630067383,0.1,IDH1,6.0
1634,mlp,9.991390728476823,0.01,IDH1,7.0
1635,mlp,2.999734894510107,0.1,IDH1,7.0
1636,mlp,0.0,0.01,IDH1,8.0
1637,mlp,0.0,0.1,IDH1,8.0
1638,mlp,0.0,0.01,IDH1,9.0
1639,mlp,2.999734894510107,0.1,IDH1,9.0
1640,mlp,14.48181818181818,0.01,TP53,0.0
1641,mlp,3.9700934579439258,0.1,TP53,0.0
1642,mlp,33.79090909090909,0.01,TP53,1.0
1643,mlp,4.466355140186916,0.1,TP53,1.0
1644,mlp,24.136363636363637,0.01,TP53,2.0
1645,mlp,6.45140186915888,0.1,TP53,2.0
1646,mlp,33.79090909090909,0.01,TP53,3.0
1647,mlp,4.962616822429907,0.1,TP53,3.0
1648,mlp,43.445454545454545,0.01,TP53,4.0
1649,mlp,4.962616822429907,0.1,TP53,4.0
1650,mlp,33.79090909090909,0.01,TP53,5.0
1651,mlp,5.4588785046728985,0.1,TP53,5.0
1652,mlp,28.96363636363636,0.01,TP53,6.0
1653,mlp,4.466355140186916,0.1,TP53,6.0
1654,mlp,33.79090909090909,0.01,TP53,7.0
1655,mlp,3.4738317757009347,0.1,TP53,7.0
1656,mlp,33.79090909090909,0.01,TP53,8.0
1657,mlp,5.4588785046728985,0.1,TP53,8.0
1658,mlp,28.96363636363636,0.01,TP53,9.0
1659,mlp,3.9700934579439258,0.1,TP53,9.0
1660,mlp,0.0,0.01,ADRB2,0.0
1661,mlp,2.4998400102393448,0.1,ADRB2,0.0
1662,mlp,0.0,0.01,ADRB2,1.0
1663,mlp,0.0,0.1,ADRB2,1.0
1664,mlp,0.0,0.01,ADRB2,2.0
1665,mlp,0.0,0.1,ADRB2,2.0
1666,mlp,0.0,0.01,ADRB2,3.0
1667,mlp,0.0,0.1,ADRB2,3.0
1668,mlp,0.0,0.01,ADRB2,4.0
1669,mlp,0.0,0.1,ADRB2,4.0
1670,mlp,0.0,0.01,ADRB2,5.0
1671,mlp,0.0,0.1,ADRB2,5.0
1672,mlp,0.0,0.01,ADRB2,6.0
1673,mlp,0.0,0.1,ADRB2,6.0
1674,mlp,0.0,0.01,ADRB2,7.0
1675,mlp,0.0,0.1,ADRB2,7.0
1676,mlp,0.0,0.01,ADRB2,8.0
1677,mlp,2.4998400102393448,0.1,ADRB2,8.0
1678,mlp,0.0,0.01,ADRB2,9.0
1679,mlp,2.4998400102393448,0.1,ADRB2,9.0
1680,mlp,26.734693877551017,0.01,PPARG,0.0
1681,mlp,5.7142857142857135,0.1,PPARG,0.0
1682,mlp,53.469387755102034,0.01,PPARG,1.0
1683,mlp,5.7142857142857135,0.1,PPARG,1.0
1684,mlp,53.469387755102034,0.01,PPARG,2.0
1685,mlp,7.142857142857143,0.1,PPARG,2.0
1686,mlp,26.734693877551017,0.01,PPARG,3.0
1687,mlp,4.285714285714286,0.1,PPARG,3.0
1688,mlp,40.10204081632653,0.01,PPARG,4.0
1689,mlp,7.142857142857143,0.1,PPARG,4.0
1690,mlp,40.10204081632653,0.01,PPARG,5.0
1691,mlp,5.7142857142857135,0.1,PPARG,5.0
1692,mlp,40.10204081632653,0.01,PPARG,6.0
1693,mlp,5.7142857142857135,0.1,PPARG,6.0
1694,mlp,26.734693877551017,0.01,PPARG,7.0
1695,mlp,7.142857142857143,0.1,PPARG,7.0
1696,mlp,53.469387755102034,0.01,PPARG,8.0
1697,mlp,5.7142857142857135,0.1,PPARG,8.0
1698,mlp,40.10204081632653,0.01,PPARG,9.0
1699,mlp,7.142857142857143,0.1,PPARG,9.0
1700,mlp,12.93358540193983,0.01,MAPK1,0.0
1701,mlp,3.3755507516625687,0.1,MAPK1,0.0
1702,mlp,11.640226861745848,0.01,MAPK1,1.0
1703,mlp,2.9860641264707337,0.1,MAPK1,1.0
1704,mlp,12.93358540193983,0.01,MAPK1,2.0
1705,mlp,3.6352085017904585,0.1,MAPK1,2.0
1706,mlp,10.346868321551867,0.01,MAPK1,3.0
1707,mlp,3.7650373768544037,0.1,MAPK1,3.0
1708,mlp,14.226943942133815,0.01,MAPK1,4.0
1709,mlp,4.0246951269822935,0.1,MAPK1,4.0
1710,mlp,9.053509781357883,0.01,MAPK1,5.0
1711,mlp,3.6352085017904585,0.1,MAPK1,5.0
1712,mlp,9.053509781357883,0.01,MAPK1,6.0
1713,mlp,3.894866251918349,0.1,MAPK1,6.0
1714,mlp,10.346868321551867,0.01,MAPK1,7.0
1715,mlp,3.7650373768544037,0.1,MAPK1,7.0
1716,mlp,14.226943942133815,0.01,MAPK1,8.0
1717,mlp,3.7650373768544037,0.1,MAPK1,8.0
1718,mlp,9.053509781357883,0.01,MAPK1,9.0
1719,mlp,3.6352085017904585,0.1,MAPK1,9.0
1720,mlp,33.313580246913574,0.01,OPRK1,0.0
1721,mlp,5.0,0.1,OPRK1,0.0
1722,mlp,33.313580246913574,0.01,OPRK1,1.0
1723,mlp,5.0,0.1,OPRK1,1.0
1724,mlp,33.313580246913574,0.01,OPRK1,2.0
1725,mlp,5.0,0.1,OPRK1,2.0
1726,mlp,33.313580246913574,0.01,OPRK1,3.0
1727,mlp,5.0,0.1,OPRK1,3.0
1728,mlp,33.313580246913574,0.01,OPRK1,4.0
1729,mlp,5.0,0.1,OPRK1,4.0
1730,mlp,33.313580246913574,0.01,OPRK1,5.0
1731,mlp,5.0,0.1,OPRK1,5.0
1732,mlp,33.313580246913574,0.01,OPRK1,6.0
1733,mlp,5.0,0.1,OPRK1,6.0
1734,mlp,33.313580246913574,0.01,OPRK1,7.0
1735,mlp,5.0,0.1,OPRK1,7.0
1736,mlp,33.313580246913574,0.01,OPRK1,8.0
1737,mlp,5.0,0.1,OPRK1,8.0
1738,mlp,33.313580246913574,0.01,OPRK1,9.0
1739,mlp,5.0,0.1,OPRK1,9.0
1740,mlp,0.0,0.01,ESR1_ago,0.0
1741,mlp,0.0,0.1,ESR1_ago,0.0
1742,mlp,0.0,0.01,ESR1_ago,1.0
1743,mlp,0.0,0.1,ESR1_ago,1.0
1744,mlp,0.0,0.01,ESR1_ago,2.0
1745,mlp,0.0,0.1,ESR1_ago,2.0
1746,mlp,0.0,0.01,ESR1_ago,3.0
1747,mlp,0.0,0.1,ESR1_ago,3.0
1748,mlp,0.0,0.01,ESR1_ago,4.0
1749,mlp,0.0,0.1,ESR1_ago,4.0
1750,mlp,0.0,0.01,ESR1_ago,5.0
1751,mlp,0.0,0.1,ESR1_ago,5.0
1752,mlp,0.0,0.01,ESR1_ago,6.0
1753,mlp,0.0,0.1,ESR1_ago,6.0
1754,mlp,0.0,0.01,ESR1_ago,7.0
1755,mlp,0.0,0.1,ESR1_ago,7.0
1756,mlp,0.0,0.01,ESR1_ago,8.0
1757,mlp,0.0,0.1,ESR1_ago,8.0
1758,mlp,0.0,0.01,ESR1_ago,9.0
1759,mlp,0.0,0.1,ESR1_ago,9.0
1760,mlp,45.210622710622715,0.01,GBA,0.0
1761,mlp,5.713899926700359,0.1,GBA,0.0
1762,mlp,49.969635627530366,0.01,GBA,1.0
1763,mlp,5.475820763087844,0.1,GBA,1.0
1764,mlp,52.3491420859842,0.01,GBA,2.0
1765,mlp,6.190058253925389,0.1,GBA,2.0
1766,mlp,35.69259687680741,0.01,GBA,3.0
1767,mlp,4.523504108637784,0.1,GBA,3.0
1768,mlp,47.59012916907653,0.01,GBA,4.0
1769,mlp,6.428137417537904,0.1,GBA,4.0
1770,mlp,40.45160979371506,0.01,GBA,5.0
1771,mlp,5.23774159947533,0.1,GBA,5.0
1772,mlp,42.83111625216888,0.01,GBA,6.0
1773,mlp,5.475820763087844,0.1,GBA,6.0
1774,mlp,45.210622710622715,0.01,GBA,7.0
1775,mlp,6.428137417537904,0.1,GBA,7.0
1776,mlp,49.969635627530366,0.01,GBA,8.0
1777,mlp,5.951979090312874,0.1,GBA,8.0
